transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
622,800.0,2025-10-22 12:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
623,700.0,2025-10-22 12:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
624,700.0,2025-10-22 12:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
627,700.0,2025-10-22 12:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
629,700.0,2025-10-22 12:34:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
631,700.0,2025-10-22 12:37:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
633,1060.0,2025-10-22 12:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
635,700.0,2025-10-22 12:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
636,930.0,2025-10-22 12:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
638,700.0,2025-10-22 12:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
641,700.0,2025-10-22 12:45:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
647,700.0,2025-10-22 12:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
656,890.0,2025-10-22 13:00:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
658,700.0,2025-10-22 13:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
659,810.0,2025-10-22 13:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
660,810.0,2025-10-22 13:03:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
661,819.0,2025-10-22 13:03:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
662,700.0,2025-10-22 13:03:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
663,1090.0,2025-10-22 13:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
664,910.0,2025-10-22 13:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
665,819.0,2025-10-22 13:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
669,700.0,2025-10-22 13:08:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
674,700.0,2025-10-22 13:11:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
677,700.0,2025-10-22 13:13:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
678,700.0,2025-10-22 13:14:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
683,1000.0,2025-10-22 13:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
684,700.0,2025-10-22 13:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
687,1040.0,2025-10-22 13:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
689,700.0,2025-10-22 13:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
692,700.0,2025-10-22 13:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
694,700.0,2025-10-22 13:22:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
696,819.0,2025-10-22 13:23:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
697,700.0,2025-10-22 13:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
698,700.0,2025-10-22 13:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
699,980.0,2025-10-22 13:25:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
701,1050.0,2025-10-22 13:25:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
704,1019.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
707,1010.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
708,900.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
709,700.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
710,700.0,2025-10-22 13:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
713,900.0,2025-10-22 13:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
715,700.0,2025-10-22 13:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
716,930.0,2025-10-22 13:32:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
720,700.0,2025-10-22 13:34:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
722,1100.0,2025-10-22 13:34:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
724,940.0,2025-10-22 13:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
727,700.0,2025-10-22 13:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
729,860.0,2025-10-22 13:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
731,700.0,2025-10-22 13:40:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
732,700.0,2025-10-22 13:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
733,700.0,2025-10-22 13:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
737,830.0,2025-10-22 13:45:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
742,700.0,2025-10-22 13:49:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
743,700.0,2025-10-22 13:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
744,700.0,2025-10-22 13:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
747,700.0,2025-10-22 13:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
748,700.0,2025-10-22 13:53:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
751,700.0,2025-10-22 13:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
752,700.0,2025-10-22 13:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
754,700.0,2025-10-22 13:56:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
758,700.0,2025-10-22 13:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
761,700.0,2025-10-22 14:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
766,700.0,2025-10-22 14:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
768,700.0,2025-10-22 14:08:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
774,930.0,2025-10-22 14:12:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
777,700.0,2025-10-22 14:15:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
778,700.0,2025-10-22 14:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
780,700.0,2025-10-22 14:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
782,700.0,2025-10-22 14:19:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
783,700.0,2025-10-22 14:19:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
786,700.0,2025-10-22 14:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
787,700.0,2025-10-22 14:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
790,890.0,2025-10-22 14:22:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
792,1010.0,2025-10-22 14:23:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
793,700.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
794,840.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
795,1090.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
796,700.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
800,700.0,2025-10-22 14:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
801,819.0,2025-10-22 14:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
804,700.0,2025-10-22 14:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
805,700.0,2025-10-22 14:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
806,700.0,2025-10-22 14:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
809,940.0,2025-10-22 14:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
814,700.0,2025-10-22 14:32:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
816,700.0,2025-10-22 14:33:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
818,700.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
820,700.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
821,969.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
822,950.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
824,700.0,2025-10-22 14:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
825,700.0,2025-10-22 14:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
827,700.0,2025-10-22 14:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
828,850.0,2025-10-22 14:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
830,969.0,2025-10-22 14:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
831,700.0,2025-10-22 14:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
834,700.0,2025-10-22 14:40:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
836,1040.0,2025-10-22 14:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
838,700.0,2025-10-22 14:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
839,910.0,2025-10-22 14:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
841,1019.0,2025-10-22 14:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
842,700.0,2025-10-22 14:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
844,700.0,2025-10-22 14:43:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
847,940.0,2025-10-22 14:46:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
848,1070.0,2025-10-22 14:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
849,700.0,2025-10-22 14:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
851,700.0,2025-10-22 14:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
852,700.0,2025-10-22 14:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
853,700.0,2025-10-22 14:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
856,700.0,2025-10-22 14:53:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
860,830.0,2025-10-22 14:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
861,910.0,2025-10-22 14:56:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
864,700.0,2025-10-22 14:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
865,700.0,2025-10-22 14:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
869,700.0,2025-10-22 15:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
872,940.0,2025-10-22 15:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
875,700.0,2025-10-22 15:40:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
877,800.0,2025-10-22 15:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
880,990.0,2025-10-22 16:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
883,1030.0,2025-10-22 16:45:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
884,700.0,2025-10-22 16:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
892,700.0,2025-10-22 17:44:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
893,700.0,2025-10-22 17:54:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
897,700.0,2025-10-22 18:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
899,700.0,2025-10-22 18:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
901,700.0,2025-10-22 18:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
902,700.0,2025-10-22 18:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
903,1030.0,2025-10-23 09:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
904,850.0,2025-10-23 09:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
906,700.0,2025-10-23 10:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
907,700.0,2025-10-23 10:07:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
910,1080.0,2025-10-23 10:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
912,1030.0,2025-10-23 10:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
914,700.0,2025-10-23 11:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
916,700.0,2025-10-23 11:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
923,700.0,2025-10-23 11:51:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
935,700.0,2025-10-23 12:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
936,700.0,2025-10-23 12:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
941,910.0,2025-10-23 12:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
946,1060.0,2025-10-23 12:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
949,700.0,2025-10-23 12:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
952,700.0,2025-10-23 13:02:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
954,700.0,2025-10-23 13:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
956,950.0,2025-10-23 13:11:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
959,700.0,2025-10-23 13:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
960,700.0,2025-10-23 13:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
962,700.0,2025-10-23 13:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
966,700.0,2025-10-23 13:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
968,1019.0,2025-10-23 13:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
977,1050.0,2025-10-23 13:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
978,700.0,2025-10-23 13:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
979,700.0,2025-10-23 13:46:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
981,869.0,2025-10-23 13:46:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
984,700.0,2025-10-23 13:49:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
992,700.0,2025-10-23 14:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
994,1070.0,2025-10-23 14:10:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
999,700.0,2025-10-23 14:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1001,700.0,2025-10-23 14:22:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1006,869.0,2025-10-23 14:29:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1019,880.0,2025-10-23 14:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1021,1070.0,2025-10-23 14:56:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1024,700.0,2025-10-23 15:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1031,700.0,2025-10-23 16:00:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1032,700.0,2025-10-23 16:14:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1041,819.0,2025-10-23 17:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1042,700.0,2025-10-23 17:44:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1045,1090.0,2025-10-23 18:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1046,1000.0,2025-10-23 18:15:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1050,700.0,2025-10-23 18:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1051,1080.0,2025-10-23 18:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1052,700.0,2025-10-24 09:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1054,700.0,2025-10-24 09:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1055,700.0,2025-10-24 09:49:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1056,700.0,2025-10-24 10:12:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1057,700.0,2025-10-24 10:29:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1058,1000.0,2025-10-24 10:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1059,700.0,2025-10-24 10:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1060,700.0,2025-10-24 10:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1061,700.0,2025-10-24 11:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1062,700.0,2025-10-24 11:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1063,700.0,2025-10-24 11:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1064,1019.0,2025-10-24 11:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1065,700.0,2025-10-24 11:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1066,869.0,2025-10-24 11:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1067,700.0,2025-10-24 12:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1068,700.0,2025-10-24 12:10:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1069,1070.0,2025-10-24 12:14:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1070,910.0,2025-10-24 12:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1071,700.0,2025-10-24 12:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1072,700.0,2025-10-24 12:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1073,700.0,2025-10-24 12:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1076,1100.0,2025-10-24 12:33:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1077,869.0,2025-10-24 12:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1078,700.0,2025-10-24 12:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1079,990.0,2025-10-24 12:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1080,700.0,2025-10-24 12:44:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1081,700.0,2025-10-24 12:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1082,700.0,2025-10-24 12:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1083,700.0,2025-10-24 12:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1084,1090.0,2025-10-24 12:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1085,800.0,2025-10-24 12:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1086,700.0,2025-10-24 13:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1088,1080.0,2025-10-24 13:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1089,700.0,2025-10-24 13:10:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1090,700.0,2025-10-24 13:12:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1091,700.0,2025-10-24 13:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1092,700.0,2025-10-24 13:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1093,700.0,2025-10-24 13:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1094,700.0,2025-10-24 13:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1095,700.0,2025-10-24 13:25:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1096,700.0,2025-10-24 13:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1097,700.0,2025-10-24 13:29:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1098,869.0,2025-10-24 13:32:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1099,700.0,2025-10-24 13:37:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1100,960.0,2025-10-24 13:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1101,700.0,2025-10-24 13:43:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1102,700.0,2025-10-24 13:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1103,700.0,2025-10-24 13:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1104,1000.0,2025-10-24 13:51:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1105,700.0,2025-10-24 13:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1106,700.0,2025-10-24 13:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1107,700.0,2025-10-24 13:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1108,700.0,2025-10-24 14:02:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1109,700.0,2025-10-24 14:07:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
1110,700.0,2025-10-24 14:11:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
