,transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
289,597,1080.0,2025-10-22 12:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
290,598,700.0,2025-10-22 12:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
291,599,700.0,2025-10-22 12:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
292,604,700.0,2025-10-22 12:13:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
293,605,700.0,2025-10-22 12:13:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
294,610,950.0,2025-10-22 12:15:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
295,611,700.0,2025-10-22 12:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
296,614,700.0,2025-10-22 12:18:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
297,615,900.0,2025-10-22 12:18:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
298,617,700.0,2025-10-22 12:18:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
299,618,1000.0,2025-10-22 12:19:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
300,619,700.0,2025-10-22 12:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
301,621,700.0,2025-10-22 12:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
302,622,800.0,2025-10-22 12:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
303,623,700.0,2025-10-22 12:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
304,624,700.0,2025-10-22 12:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
305,627,700.0,2025-10-22 12:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
306,629,700.0,2025-10-22 12:34:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
307,631,700.0,2025-10-22 12:37:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
308,633,1060.0,2025-10-22 12:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
309,635,700.0,2025-10-22 12:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
310,636,930.0,2025-10-22 12:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
311,638,700.0,2025-10-22 12:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
312,641,700.0,2025-10-22 12:45:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
313,647,700.0,2025-10-22 12:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
314,656,890.0,2025-10-22 13:00:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
315,658,700.0,2025-10-22 13:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
316,659,810.0,2025-10-22 13:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
317,660,810.0,2025-10-22 13:03:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
318,661,819.0,2025-10-22 13:03:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
319,662,700.0,2025-10-22 13:03:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
320,663,1090.0,2025-10-22 13:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
321,664,910.0,2025-10-22 13:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
322,665,819.0,2025-10-22 13:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
323,669,700.0,2025-10-22 13:08:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
324,674,700.0,2025-10-22 13:11:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
325,677,700.0,2025-10-22 13:13:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
326,678,700.0,2025-10-22 13:14:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
327,683,1000.0,2025-10-22 13:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
328,684,700.0,2025-10-22 13:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
329,687,1040.0,2025-10-22 13:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
330,689,700.0,2025-10-22 13:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
331,692,700.0,2025-10-22 13:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
332,694,700.0,2025-10-22 13:22:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
333,696,819.0,2025-10-22 13:23:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
334,697,700.0,2025-10-22 13:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
335,698,700.0,2025-10-22 13:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
336,699,980.0,2025-10-22 13:25:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
337,701,1050.0,2025-10-22 13:25:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
338,704,1019.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
339,707,1010.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
340,708,900.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
341,709,700.0,2025-10-22 13:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
342,710,700.0,2025-10-22 13:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
343,713,900.0,2025-10-22 13:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
344,715,700.0,2025-10-22 13:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
345,716,930.0,2025-10-22 13:32:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
346,720,700.0,2025-10-22 13:34:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
347,722,1100.0,2025-10-22 13:34:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
348,724,940.0,2025-10-22 13:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
349,727,700.0,2025-10-22 13:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
350,729,860.0,2025-10-22 13:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
351,731,700.0,2025-10-22 13:40:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
352,732,700.0,2025-10-22 13:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
353,733,700.0,2025-10-22 13:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
354,737,830.0,2025-10-22 13:45:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
355,742,700.0,2025-10-22 13:49:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
356,743,700.0,2025-10-22 13:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
357,744,700.0,2025-10-22 13:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
358,747,700.0,2025-10-22 13:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
359,748,700.0,2025-10-22 13:53:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
360,751,700.0,2025-10-22 13:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
361,752,700.0,2025-10-22 13:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
362,754,700.0,2025-10-22 13:56:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
363,758,700.0,2025-10-22 13:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
364,761,700.0,2025-10-22 14:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
365,766,700.0,2025-10-22 14:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
366,768,700.0,2025-10-22 14:08:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
367,774,930.0,2025-10-22 14:12:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
368,777,700.0,2025-10-22 14:15:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
369,778,700.0,2025-10-22 14:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
370,780,700.0,2025-10-22 14:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
371,782,700.0,2025-10-22 14:19:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
372,783,700.0,2025-10-22 14:19:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
373,786,700.0,2025-10-22 14:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
374,787,700.0,2025-10-22 14:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
375,790,890.0,2025-10-22 14:22:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
376,792,1010.0,2025-10-22 14:23:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
377,793,700.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
378,794,840.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
379,795,1090.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
380,796,700.0,2025-10-22 14:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
381,800,700.0,2025-10-22 14:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
382,801,819.0,2025-10-22 14:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
383,804,700.0,2025-10-22 14:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
384,805,700.0,2025-10-22 14:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
385,806,700.0,2025-10-22 14:28:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
386,809,940.0,2025-10-22 14:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
387,814,700.0,2025-10-22 14:32:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
388,816,700.0,2025-10-22 14:33:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
389,818,700.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
390,820,700.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
391,821,969.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
392,822,950.0,2025-10-22 14:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
393,824,700.0,2025-10-22 14:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
394,825,700.0,2025-10-22 14:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
395,827,700.0,2025-10-22 14:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
396,828,850.0,2025-10-22 14:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
397,830,969.0,2025-10-22 14:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
398,831,700.0,2025-10-22 14:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
399,834,700.0,2025-10-22 14:40:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
400,836,1040.0,2025-10-22 14:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
401,838,700.0,2025-10-22 14:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
402,839,910.0,2025-10-22 14:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
403,841,1019.0,2025-10-22 14:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
404,842,700.0,2025-10-22 14:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
405,844,700.0,2025-10-22 14:43:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
406,847,940.0,2025-10-22 14:46:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
407,848,1070.0,2025-10-22 14:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
408,849,700.0,2025-10-22 14:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
409,851,700.0,2025-10-22 14:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
410,852,700.0,2025-10-22 14:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
411,853,700.0,2025-10-22 14:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
412,856,700.0,2025-10-22 14:53:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
413,860,830.0,2025-10-22 14:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
414,861,910.0,2025-10-22 14:56:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
415,864,700.0,2025-10-22 14:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
416,865,700.0,2025-10-22 14:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
417,869,700.0,2025-10-22 15:04:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
418,872,940.0,2025-10-22 15:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
419,875,700.0,2025-10-22 15:40:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
420,877,800.0,2025-10-22 15:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
421,880,990.0,2025-10-22 16:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
422,883,1030.0,2025-10-22 16:45:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
423,884,700.0,2025-10-22 16:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
424,892,700.0,2025-10-22 17:44:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
425,893,700.0,2025-10-22 17:54:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
426,897,700.0,2025-10-22 18:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
427,899,700.0,2025-10-22 18:36:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
428,901,700.0,2025-10-22 18:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
429,902,700.0,2025-10-22 18:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
430,903,1030.0,2025-10-23 09:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
431,904,850.0,2025-10-23 09:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
432,906,700.0,2025-10-23 10:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
433,907,700.0,2025-10-23 10:07:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
434,910,1080.0,2025-10-23 10:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
435,912,1030.0,2025-10-23 10:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
436,914,700.0,2025-10-23 11:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
437,916,700.0,2025-10-23 11:21:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
438,923,700.0,2025-10-23 11:51:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
439,935,700.0,2025-10-23 12:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
440,936,700.0,2025-10-23 12:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
441,941,910.0,2025-10-23 12:42:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
442,946,1060.0,2025-10-23 12:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
443,949,700.0,2025-10-23 12:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
444,952,700.0,2025-10-23 13:02:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
445,954,700.0,2025-10-23 13:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
446,956,950.0,2025-10-23 13:11:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
447,959,700.0,2025-10-23 13:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
448,960,700.0,2025-10-23 13:16:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
449,962,700.0,2025-10-23 13:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
450,966,700.0,2025-10-23 13:20:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
451,968,1019.0,2025-10-23 13:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
452,977,1050.0,2025-10-23 13:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
453,978,700.0,2025-10-23 13:41:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
454,979,700.0,2025-10-23 13:46:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
455,981,869.0,2025-10-23 13:46:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
456,984,700.0,2025-10-23 13:49:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
457,992,700.0,2025-10-23 14:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
458,994,1070.0,2025-10-23 14:10:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
459,999,700.0,2025-10-23 14:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
460,1001,700.0,2025-10-23 14:22:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
461,1006,869.0,2025-10-23 14:29:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
462,1019,880.0,2025-10-23 14:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
463,1021,1070.0,2025-10-23 14:56:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
464,1024,700.0,2025-10-23 15:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
465,1031,700.0,2025-10-23 16:00:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
466,1032,700.0,2025-10-23 16:14:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
467,1041,819.0,2025-10-23 17:30:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
468,1042,700.0,2025-10-23 17:44:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
469,1045,1090.0,2025-10-23 18:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
470,1046,1000.0,2025-10-23 18:15:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
471,1050,700.0,2025-10-23 18:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
472,1051,1080.0,2025-10-23 18:55:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
473,1052,700.0,2025-10-24 09:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
474,1054,700.0,2025-10-24 09:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
475,1055,700.0,2025-10-24 09:49:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
476,1056,700.0,2025-10-24 10:12:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
477,1057,700.0,2025-10-24 10:29:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
478,1058,1000.0,2025-10-24 10:31:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
479,1059,700.0,2025-10-24 10:47:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
480,1060,700.0,2025-10-24 10:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
481,1061,700.0,2025-10-24 11:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
482,1062,700.0,2025-10-24 11:26:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
483,1063,700.0,2025-10-24 11:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
484,1064,1019.0,2025-10-24 11:39:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
485,1065,700.0,2025-10-24 11:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
486,1066,869.0,2025-10-24 11:59:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
487,1067,700.0,2025-10-24 12:05:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
488,1068,700.0,2025-10-24 12:10:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
489,1069,1070.0,2025-10-24 12:14:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
490,1070,910.0,2025-10-24 12:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
491,1071,700.0,2025-10-24 12:17:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
492,1072,700.0,2025-10-24 12:24:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
493,1073,700.0,2025-10-24 12:27:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
494,1076,1100.0,2025-10-24 12:33:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
495,1077,869.0,2025-10-24 12:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
496,1078,700.0,2025-10-24 12:35:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
497,1079,990.0,2025-10-24 12:38:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
498,1080,700.0,2025-10-24 12:44:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
499,1081,700.0,2025-10-24 12:48:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
500,1082,700.0,2025-10-24 12:50:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
501,1083,700.0,2025-10-24 12:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
502,1084,1090.0,2025-10-24 12:52:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
503,1085,800.0,2025-10-24 12:58:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
504,1086,700.0,2025-10-24 13:01:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
505,1088,1080.0,2025-10-24 13:06:00,card,Burrito Madness,An authentic taste of Mexico.,1,4
